,description,id,title
765,"Some careers have more impact than others.
If you’re looking for a career where you can make a real impression, join HSBC and discover how valued you’ll be.
IT Operations manages the IT infrastructure and supporting services that are critical for HSBC employees and customers, such as cost-efficient hardware, system software, middleware and databases, data centres, voice and data networks, ATMs, desktops and other devices. It employs around 8,500 employees globally and comprises five functions: Client Services, Enterprise Services and Architecture, Data Centre and Service Management, Relationship Management, Project Management and PMO, and Risk and Administration. Collectively, these areas define and deliver HSBC’s technology strategy to support the Group’s goals.
We are currently seeking a high caliber professional to join our team as Engineering Lead, Insurance .
Principal responsibilities
Owner of the digital applications and ensure the day-to-day operations meets the service level agreement
Responsible for ensuring the effectiveness of the controls that are in place to manage the risks in the processes and activities
Work jointly with the architect to deploy a fully automated, event driven, services-based and scalable solution for Insurance distribution platforms
Vendor management
Support head of Technology in all technical related communications and reporting. Represent technology team in all communication and support on external 3rd parties related activities
Ensure the implementation is according to standards and Information Technology strategy and the implementation is costs effective.
Ensure solutions implemented and applications supported continue to adhere to best practices of cyber security, technology risk and compliance related to financial and insurance regulations
Be able to influences and collaborates with stakeholder and delivery partners to drive the right project outcomes.
Be able to deliver solutions that are align to the global agenda and also embedded within country
Qualifications
Requirements
Graduate or postgraduate degree in computer science or related discipline
Track records and certifications in leading, delivering and supporting digital applications in Agile and DevOps environments
Insurance or banking domain knowledge
Excellent team leader and player, able to lead others into action, and with ability to work under minimal supervision
Solid understanding of Amazon Web Services especially on VPC, EC2, CloudWatch, IAM, Cloud Formation, AWS Storage Services and prior experience in designing and building infrastructure components in Amazon or other cloud providers.
Experience in other Cloud and data analytic development and Operations.
Strong interpersonal, influencing, persuading and communication skills
Prior experience in vendor management
Ability to find ways of solving or preempting problems.
Experience and willing to perform Level 2 support for 24*7 applications
You’ll achieve more when you join HSBC.
Candidate with less relevant experience or skills may be offered a lower Global Career Band than stated above.
HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.",c6fb48bd62e37dfe,"Digital Engineering Lead, Insurance - IT"
766,"(Job Number: 01UFU)
Do you want to apply your skills, knowledge and energy to implementing ICT and digital solutions that will impact the lives of Singaporeans and the public? In GovTech, you can!
As a Business Analyst, you will be working in a Government Agency as a key member of the GovTech project team, comprising the Project Manager, Solution Architect (where applicable) and the Technical Services Consultant, to deliver ICT capabilities to realise Singapore’s vision of a Smart Nation.
What to Expect:
In this role, you will work in a project team, in collaboration with Agency users, to:
participate in the requirements gathering sessions and contribute to the development of the functional/design specifications
establish quality assurance deliverables and testing framework from the start of application development, for functional and non-functional test areas
responsible for test strategy/plan, traceability matrix, test suite (test cases & scripts, test data) and test results analysis and reporting
work closely with project team and contractor to identify estimation of testing scope and timelines
develop the validation and acceptance criteria with agency users to ensure acceptance of applications
review application security, system testing, integration testing, performance testing and data conversion documents/results to verify that specifications are met
manage and review contractors’ deliverables for quality outputs
analyse impact of requested changes (operations & maintenance phase)
How to Succeed:
Degree or Diploma in Computer Science, Information Systems, Information/Infocomm Technology, Computer or Electronics Engineering or related discipline
Minimum 8 years of working experience, with at least 3 years in testing areas
Testing certifications is an advantage (eg. CSTP, CTAL)
Experience in automated testing tools in functional, performance testing and test management is an advantage
Prior experience in consulting or business analysis experience in corporate, internet or mobile applications
Experience in full SDLC with past development experience in IT business analysis, application solutioning, design and testing
Organised and meticulous in planning, managing and executing testing activities
Ability to analyse test results and explain the findings and corrective actions required clearly and concisely.
Team player who is proactive, quality-conscious, customer-oriented and results-oriented.
Excellent writing, communications, stakeholder engagement and presentation skills.
Schedule - Full-time
Employee Status - Permanent",f152088817b90abc,"Business Analyst, Testing"
770,"(Job Number: 01UAM)
As a Technical Services Consultant, you will collaborate with a team of business analyst, solution architect, project manager passionate about developing the required ICT capabilities in government to realise Singapore’s vision of a Smart Nation. You will drive the design, deployment and management of ICT infrastructure. Using your extensive technical experience in designing, deploying and managing enterprise level ICT infrastructure, you will collaborate with service providers to design, develop, deploy and configure infrastructure to meet resiliency, availability and data integrity needs.

What to expect:
Involved in supporting infrastructure architecture, resource planning, infrastructure performance and system hosting environment focusing on Hardware Infrastructure, Operating Systems, Virtualization, Storage and Backup in support of new application systems at Public Service agencies
Single-point-of-contact for Infrastructure team for all new application system initiatives and to support/assist in application infrastructure architecture design, integration and acceptance and infrastructure performance testing
Manage infrastructure services to support application systems environments by working closely with Applications Service Consultant at Public Service agencies
Handle Infrastructure and Systems standard operating procedures and performs daily performance/availability monitoring
Understand systems operations environment and drive Architecture Review and Governance Process to ensure smooth and sustainable operations (including resiliency requirements)
How to succeed:
Degree in Computer Science, Computer or Electronics Engineering or Information Technology or equivalent
Minimum 5 years of relevant working experience in designing, deploying and managing enterprise level ICT infrastructure for Application Infrastructure Services
Good technical knowledge of application infrastructure technologies as primary practice area, with knowledge in supporting technologies such as infrastructure operations
Proactive and dedicated individual with good leadership and multi-tasking capabilities
Good communication skills, both oral and written, with the ability to present ideas and influence stakeholders
Passionate and belief in GovTech core values – Agile, Bold and Collaborative
Schedule - Full-time
Employee Status - Permanent",2e729c5f4384d91f,Technical Services Consultant (Application Infrastructure Services)
774,"Digital Innovation and Process Lead - Fintech & Innovation Group - (1800004C)
Description

About The Open Vault at OCBC
We are a team of hungry game changers who constantly reimagine banking for our customers. We are focused on driving real customer and business value together with FinTech startups and we aim to disrupt the status quo and make OCBC Bank the best digital and FinTech focused bank in the world.
Unlike traditional business units, we function like a startup, sprint like a startup and work in an environment that thrives on adrenaline. We run constant experiments, count failure as our learning points and constantly strive to do things differently to improve organisational agility.
Job description:
Provide leadership and digital vision for architecture direction across the ecosystem to effectively support the short and long-term strategic roadmap that address current and emerging market demands
Foster innovation and use digital capabilities to deliver business value. Translate vision and ideas into architecture and process
Recommend future technology capabilities and the overall digital enterprise architect business strategy and processes and translating business strategy and processes into well-defined future state capabilities and transition plans
Work with stakeholders and subject matter experts to define the architecture and process in areas of risk management, compliance,
Develop Architecture standards/guidelines/policies based on the bank’s needs, regulatory requirements and anticipated technology advances to become an enabler for business projects
Perform benchmarking on selected Technology areas, as necessary
Conduct effective management responsibilities including taking corrective action when necessary and ensure that all activities are performed in compliance with the Bank’s policies, standards, and procedures
LI-SS

Qualifications

Job Qualifications
Bachelor’s or Master’s degree in Computer Engineering or related discipline in Digital
Strong leadership attributes and proven track record in strategic thinking and driving change
Experience building enterprise architecture roadmaps
Solid working knowledge in the following areas Micro-services, Big Data, Cloud Computing and Internet of Things
Good knowledge of technology and business trends in financial industry
Strong written and verbal communication skills and ability to interface and influence at all levels in the organization and able to communicate complex technical issues to business teams
Keen awareness of domain-relevant industry trends and emerging technologies and continuously evaluating their potential impact on the business
Primary Location: Singapore
Job: Fintech & Innovation
Organization: Fintech & Innovation Group
Schedule: Permanent
: Full-time
Job Posting: Jan 11, 2018, 10:33:12 AM",259a08a8652da969,Digital Innovation and Process Lead - Fintech & Innovation Group
776,"To be a leader in the development of agile, flexible data analysis platform including user friendly interfaces.


To architecture, design and develop software concepts.


To deploy and implement software solutions from Proof-of-Concept to scalable solutions across hundreds of hospitals and ten of thosands of patients.


To test, document and evaluate implemented software architectures.


- Degree i n Engineering, Computer Science or similar.


- Experience with multiple of the following: object oriented programming, aspect oriented programming, user interface, mobile apps, web programming, Hadoop and map/reduce.


- Familiarity and experience with the software development cycle.


- Competencies in Hbase, Jenkins, Kylin, etc


- Ability to work effectively with a team and to proactively and independently acquire applications-specific technical skills through on-the-job exposures.


- Leadership qualities and oral and written communication skills.


- Ability to present technical knowledge with clear understanding.


- Prior relevant working experience is an advantage",23c3c051faa27bc8,Software Architect Data Science
777,"As a Technical Services Consultant, you will collaborate with a team of business analysts, solution architects, project managers who are passionate about developing ICT capabilities in Singapore Tourism Board (STB) to realise STB's vision of a vibrant and inspiring Destination Singapore that we are proud of. You will drive the design, deployment and management of ICT infrastructure as well as oversee the security aspect of the systems. Using your extensive technical experience in designing, deploying and managing enterprise level ICT infrastructure, you will collaborate with service providers to design, develop, deploy and configure infrastructure to meet resiliency, availability and data integrity needs. You will also be expected to source for solutions as well as lead and implement enterprise security infrastructure in STB.

Responsibilities:

Lead implementation of enterprise security infrastructures and security improvement programmes, such as SIEM, PAIM, etc.
Identify security gaps, perform threat risk assessments in current setup and propose mitigating measures.
Consolidate and perform analysis of enterprise security metrics and survey results.
Participate in incident response lifecycle that includes performing assessment of current infrastructure defences against identified threats and proposing mitigating measures.
Perform vulnerability assessment using automated and manual tools with recommendation for actionable remediation controls.
Coordinate with various vendors on evaluation of security technologies including laboratory setup and proof-of-concepts.
Create consolidated executive dashboards and presentations on various Security assessments and updates.
Create demonstrations and presentations on attack and defence scenarios.

Requirements:
Graduate Degree in any discipline.
7+ years of relevant work experience - must have a minimum of 3 years as a technical lead and system architect (i.e. system design, performance tuning, and system prototyping & maintenance).
Hands-on experience in at least 3 full project development life cycles.
Should have experience designing and implementing .Net and/or J2EE applications. Must possess excellent data modelling and SQL skills.
Solid understanding of Server side, .Net and/or Java development, Service Oriented Architectures, Cloud technology and architecture, web services and public web sites / eservices development.
Possess and demonstrates solid technical skills and the ability to leverage them and others' skills to determine the best solution to a technical problem.
Independently analyse and identify comprehensive solutions considering all functional implications while developing a workable solution.
Results and customer oriented.
Team player with strong organisation and people handling skills.
Excellent communication skills, both oral and written, with the ability to pitch ideas and influence stakeholders.",51d00170ac732855,Technical Services Consultant (Security)
778,"A. Overall Purpose Of The Job

The purpose of this role is to confer with management, coordinate and direct all efforts of the team in regards to Data Analytics, making detailed plans to accomplish goals and directing all data analytics activities. The role will be primarily focused on:

Managing and contributing to the implementation, integration, ongoing design and development of projects, including guidance and alignment with business processes and structures;

Hands-on leadership in implementation of all existing and base data analytics and technologies across the organisation;

Management of solution vendors, in conjunction with business stakeholders and other project managers;

Contributing to successful organizational change management, including the training and support of end users throughout implementations and post go-live;

Transitioning the implemented solution to operational business owners.

B. Key Responsibilities

Primary

Confer with business analysts, product owners, Enterprise Data Architect and Chief Architect to discuss technology architecture, roadmap, and projects.

Coordinate projects, submitting detailed plans to delivery managers to accomplish goals and directing the integration of technical activities.

Analyze technology capabilities, resource needs, and business strategy, to plan and assess the roadmap together with the Enterprise Data Architect.

Plan, direct, review, and approve design and changes as well as installation, testing, operation, maintenance, and support of implemented configurations.

Recruit employees; assign, direct, and evaluate their work; and oversee the development and maintenance of staff competence.

Prepare budgets, bids, and contracts, and support negotiation of contracts with regards to the all relevant vendors.

Perform administrative functions such as reviewing and writing reports, approving expenditures, enforcing standards and procedures, and recommending decisions about the purchase of materials or services.

Review and recommend or approve cost estimates.

Present and explain proposals, reports, and findings to delivery managers and product owners.

Consult or negotiate with business analysts and product owners to prepare project specifications.
C. Job Profile

Required Skills and Knowledge

A good administrator and logistician with a strong understanding of application services

Refined communication and interpersonal skills

Excellent organization skills

A proven track record of bringing projects in on time and within budget

Experience of the whole project life cycle

The ability to foster motivation within the project team to meet tight deadlines

Strong analytical skills

Ability to work independently

Attention to detail and ability to manage multiple tasks in a fast-paced environment

Ability to analyze situations and take appropriate action consistent with Company policies

The ability to have a strong impact and influence key decisions

Required Competencies

Influencing & negotiating skills

Communicating effectively

Even-tempered and patient

Effective Stakeholder management

Approachability & Cultural sensitivity

Team player

Required Work Experience

Strong experience with marketing analytics, tracking code and tag integration

Experience using Microsoft stack of database and datawarehouse implementations

Data Visualization skills

Strong analytical skills with the ability to collect, organize, analyse, and disseminate significant amounts of information with attention to detail and accuracy

Strong extensive Project management experience, preferably on large scale international projects.

Technical expertise regarding data models, database design development, data mining and segmentation

Advanced in MS Project and Excel, highly skilled and competent in Microsoft Office products.

Good applied statistics skills, such as distributions, statistical testing, regression, etc.

Preference for Candidates with an understanding of machine learning techniques and algorithms

Required Qualifications

Bachelor degree in business, logistics or engineering discipline

Required Languages

English language skills (oral and written) an absolute must.

Travel / Rotation Requirements

Limited travel will be required.",29f6fb1167461b86,Director of Data Analytics
779,"WHO WE ARE :
Established in 2009, Ashnik is a leading open source solutions and consulting company in South East Asia and India, with headquarters in Singapore. We enable Digital transformation for large enterprises through our design, architecting and solution skills. Over 100 large enterprises of the region have acknowledged our expertise in delivering solutions using key open source technologies. Our offerings form critical part of Digital transformation, Big Data platform, Cloud and Web acceleration and IT modernization. We represent EnterpriseDB, Pentaho, Docker, Couchbase, MongoDB, Elastic, Nginx as their key partners for the region. Our team members bring decades of experience in delivering confidence to enterprises in adopting open source software and are known for their thought leadership.
As a team culture, Ashnik is a family for its team members. Each member brings in different perspective, new ideas and diverse background. Yet we all together strive for one goal – to deliver best solution to our customer using open source software. We passionately believe in power of collaboration. Through an open platform of idea exchange we create vibrant environment for growth and excellence.
THE POSITION :
Ashnik is looking for talented and passionate people to be part of solutions and technology team. You will be responsible for delivering ETL and data integration solutions using Pentaho suite of products. This will include implementation and post production support. This role will grow into solution architect in coming times.
LOCATION : Singapore, Citizen/ PR preferred
RESPONSIBILITIES :
Implement the ETL and Data Integration solution using Pentaho product
Provide product and technology inputs during design phase
Take part in customer meetings for technical, solution, product discussions and presentation
Provide post implementation support
Monitor and identify areas of performance improvement
Contribute to internal knowledge base system, FAQs, troubleshooting, best practices etc.
Become an expert on the product and stay up-to-date about new features.
QUALIFICATION AND EXPERIENCE :
Minimum 3 years of hands on experience in ETL and Data Integration implementation
Experience with data dictionaries, data analysis and relational databases
Be familiar with defining a data warehouse solution, multidimensional model, logical and physical models design, data types, staging process and its benefits, and different data warehouse design approaches (top-down, bottom-up) and schemas (Star, Snow Flakes, etc)
Hands on experience in RDBMS, SQL and scripting
Experience in Pentaho or similar ETL / data integration products.
Experience in virtulization and Linux environment
Debugging and problem solving approach and attitude.
Engineering or equivalent degree
ESSENTIAL SKILLS :
Ability to interact effectively with customers for understanding requirements
Sense of ownership to deliver the solution
Attention to details.
Strong written and oral communication skills along with the ability to communicate technical concepts in a simple and concise manner.",3f7553fa5d3de571,ETL and Data Integration Consultant - Open Source Technologies
780,"Title


Technical Lead / Architect, Digital Business

A mid to senior level technical leadership role with key responsibilities for technical leadership and design of all components of the Digital Business which includes the online store, integration with lead management system(s), and various other backend business systems. The successful candidate will move seamlessly between the strategic and the tactical, by being able to manage a wide and diverse range of the Digital business and ecommerce projects, from complex long-term platform replacement projects to smaller extensions to existing solutions. In this role, you will provide architecture expertise in building global solutions across multiple digital channels including mobile, tablet, portals and web. Depending on the business needs your role may include presenting to key internal digital stakeholders, working on project bids, through to working on delivery
' projects. You'll be expected to define the technical solution, manage key technical risks and help shape the delivery of our solutions.


Reporting Line


Director, Development and Support, Digital Business Operations


Responsibilities

Design and implement various strategies for all backend systems and online e-commerce sites for the Digital Business
Governing the integration of all solutions and their integration patterns.
Providing expertise and consulting to all projects within our Digital Business Technology group function about integration, interfaces and data flows and technologies.
Creating, designing and reviewing solution architecture documents at high quality standards
Researching new technologies to optimize the current solutions and to make them sustainable for the future, applying in-house standards and market best practices
Gathering internal and external business leaders requirements and translating them to technical solutions and systems design
Provide guidance on Scalability, High Availability, Disaster Recovery and Performance topics at architectural and implementation levels.
Provide custom development services and troubleshoot integration issues.
Document necessary architecture design and analysis work; review and integrate application requirements, including functional, security, integration, performance, and quality.
Working closely with the business, application and IT infrastructure teams, the candidate will analyze business and technical problems
Demonstrate and deliver on depth and breadth of technical and business/partner expertise (knowledge and skills).
Working with on-shore and offshore development and operations teams
Implementing Agile development and delivery practices

Key Working Relationships

Global IT Director
Global Customer Services IT Director
Cloud / DevOps Director
Offer Strategy and Management Director
User Experience Lead

Qualifications


Qualifications

7+ Years overall IT system architecture, design, development and deployment experience.
Must demonstrate very sound and in-depth understanding of SOA/EAI/ESB concepts, SOA Governance, Event Driven Architecture, message based architectures, file sharing and exchange platforms, data virtualization and caching strategies, HTML, CSS and Enterprise Architecture.
Proven expertise with a track record of solution deliver,' using various data integration solutions in situations requiring real time (synchronous and asynchronous) messaging, Publish/Subscribe models, Middleware, Extract, Transform and Load (ETL) and other related methodologies in a multi-user, multi- platform, multi-tier environment.
Experience working on large-scale redesigns or eCommerce.
Comfortable thinking on your feet and working through ambiguity.
At least 3years' experience in / with knowledge of the latest advances and trends in eCommerce, Mobile and web technologies.
Knowledge in Ecommerce enablement technologies and business processes such as CRM, OMS, CMS, PIM, PRM, etc…
Proficient, hands-on experience with best of breed, proven open source technologies to be used for implementing the digital business workflows
Experience designing and delivering Cloud/SaaS based offerings, working with industry standard/commercial grade and open source technologies
Knowledge in Microsoft Azure services, ASP.net or equivalent
3+ years' experience defining and implementing strategies under a Sr leader or equivalent.

Work Experience and Education

5-10 years of experience in e-commerce sites and infrastructure
Experience with agile software development methodologies, tools and process
BS in Computer Science or Engineering

Disclaimer:
The Schneider Electric industrial software
business and AVEVA have merged to trade as AVEVA Group plc, a UK listed
company. The Schneider Electric and Life is On trademarks are owned by
Schneider Electric and are being licensed to AVEVA by Schneider Electric.


Primary Location
:
SG-East-East


Schedule
:
Full-time

Unposting Date
:
Ongoing",ac04df0d43a30c10,"Technical Lead/Architect, Digital Business (Software)"
782,"Backed by Benchmark, Index Ventures, and Sequoia Capital, Confluent is an infrastructure company founded and led by the original authors and thought leaders behind Apache Kafka, one of the most successful open source data projects ever. Confluent’s products let leaders in industries spanning retail, logistics, manufacturing, financial services, technology and media move data from isolated silos into a real-time data nervous system. We believe all businesses will come to be modeled in software and built atop a streaming platform, and we want to put ours at the heart of every company, both on-premises and in the cloud.


About the Role: 
We are looking for a Business Development Manager to develop and lead our Americas field engagements with partners. Apache Kafka™ and Confluent are powering the transformation to real-time business across various industries and that is having a profound impact on traditional business. This shift is opening up unprecedented opportunities across industries from Financial Services, Healthcare to Manufacturing and Retail.


We are seeing a significant increase in the partner ecosystem interest to work with Confluent. We need someone to join the team who is willing to jump in and execute on the current opportunities while building the relationships and engagement to drive our Americas business to the next level of success


This role will be based on the East Coast with a preference for candidates based in New York. 

Responsibilities :
Recruit, Develop and drive partner business with Regional Systems Integrators in the Americas
Work with the Global Partner teams to manage the Americas field execution with Global Systems Integrator, Cloud Partners and Tech Alliances Partners
Work with Americas sales leadership to develop partner strategy and plan to support the different regions
Develop and Execute Business Plans with key partners
Work with Confluent’s Partner Solutions Architect and Marketing to enable partners to develop, launch and support Confluent based solutions and services
Develop and drive new opportunities (pipeline and bookings) with and through partners Key Performance Metrics and Indicators:
Portfolio of certified and productive partners able to support the America’s business
Bookings generated through co-selling and influence of Partner portfolio
Leads and opportunity generated through GTM programs with partners
Confluent based business solutions developed by partners
Partner satisfaction and loyalty What We're Looking For:
Requires a minimum of 5+ years of related experience in Channel Partner Management or Business Development. Direct sales experience preferred
Track record working with Global SI, Regional SI and Technology partners in joint GTM with an ability to connect and articulate business and technology strategy
The right attitude - Self starter, self-starter and have the ability to work independently and with a strong sense of urgency and passion to make great things happen
Experience of working in a fast-moving customer-led culture is essentialA positive, can-do and pragmatic approach
Ability to multi-task and keep a number of actions moving forward at once, which requires excellent communication skills
Strong cross functional collaboration skills required - both internally and with the partners
Experience in enterprise software required
BA/BS degree required. MBA Preferred",b914919e4a7ba376,Field Business Development Manager - Americas
783,"Job Description
Provides technical or business analytical leadership for specific technical objectives within an implementation. Responsible for leading functional specification design sessions and technical architecture sessions for enterprise clients. Demonstrates thoughtful leadership related to emerging web technologies, web design integration, prototyping, database driven content, and web based user interfaces. Ability to learn, analyze and apply new technologies quickly to solve business problems. Provides advanced technical and/or business consultative services during both the pre-sales and post sales cycle. Responsible for developing in D/HTML, CSS, JavaScript, DOJO, AJAX, and other technologies. Strong understanding of relational databases and has developed a competency around MS SQL Server, MYSQL, or Oracle. Responsible for leading multiple technical projects or technical portions of projects at one time. Able to manage a staff of developers and business analysts on the project.
RESPONSIBILITIES Work effectively individually and with team members toward customer satisfaction and success Conduct technical process reviews, technical UAT's and work in partnership with the business consultants. Design and develop customer solutions in Visual force, Apex, D/HTML, CSS, JavaScript, DOJO, AJAX and other technologies. Technical code achieves passing rating during regular review by Senior Developers. Build integration jobs based on instructions and pre-established guidelines from a Technical Architect using existing tools available including the BW Integrator. Facilitate code sharing and control by regularly submitting code to concurrent version system repository. Ability to gather data migration requirements, define a data migration plan and perform complex data migrations requiring transformation using a database, and potentially containing very large data sets. Analyze data quality requirements, define data quality plan and execute. Travel probable – 75+% Achieve Salesforce.com certification requirements as a developer and advanced developer

Required Technical and Professional Expertise

5+ years of marketing and/or implementation consulting experience
In-depth knowledge and experience with leading marketing automation systems (specifically Salesforce Marketing Cloud).
Well developed presentation and meeting leadership skills.
Highly organized, detail-oriented skill set with ability to distill action items from multiple information sources.
Project management experience is a plus.
Confident and articulate in front of all levels of management and experience.
Ability to lead interactive workshops and take high level concepts and transform them into realistic examples that clients can understand and absorb.
Strong knowledge of demand generation strategies, campaign execution tactics and best practices, data hygiene and reporting capabilities
Proven ability to maintain and strengthen relationships within and between teams and groups.
Entrepreneurial attitude, motivated, resourceful and creative. Ability to absorb and use information quickly.

Preferred Tech and Prof Experience

-

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.",7d02b9e511d5bcc8,Salesforce Solution Architect
784,"VP, Process Facilitator - (1700027S)
Description

About OCBC
Having purpose and making a real impact drives what we do at OCBC, for our customers, colleagues and the community. People count on us to deliver an amazing banking experience, but more importantly one that is uncomplicated and complements their changing lifestyle and business needs. Our employees are the architects that make this all possible; they are high performing individuals and teams, experts in their field and above all believe in our purpose and commitment to customers.
What you’ll do

As a driver and lead facilitator for bank-wide cross-functional projects on designing business models / business processes using digital to create new experiences, by applying relevant toolkits including Lean/6-Sigma, Design Thinking, Benchmarking, Agile.
Drive collaborative efforts amongst stakeholders in formulating end-to-end digital and process transformation strategies across business functions to enhance organization effectiveness and quality excellence.
Engage, influence, build consensus and obtain buy-in from the relevant product and process owners to achieve optimal outcomes.
LI-MLIU

Qualifications

What you bring
At least 8 years of relevant work experience, preferably in the banking industry.
Demonstrated experience in project management, systematic approach in benchmarking, journey mapping, measurement, data and process analysis and customer-centric design.
Proven track record of successfully facilitated or managed diverse teams in large-scale process innovation, digital transformation and/or change management projects.
Keen awareness of digital trends, emerging technologies and management practices.
Excellent communication and people skills, forward thinking and conceptual skills.
Objectivity, perseverance and an inquisitive mind are desirable qualities.
Candidates must have Six Sigma Black Belt, with Design Thinking or Agile/SCRUM experience as an added advantage.
Bachelor Degree or Post Graduate in Industrial Engineering, Banking and Finance, Business Administration, Computer Science, or other related fields.

Primary Location: Singapore
Job: Process Improvement Facilitator
Organization: Process & Service Innovation
Schedule: Permanent
: Full-time
Job Posting: Mar 5, 2018, 6:22:34 AM",ff84214519cfe2e5,"VP, Process Facilitator"
785,"CompareAsiaGroup is Asia's leading personal finance platform.

CompareAsiaGroup is the largest finance platform in Asia, helping more than 30mm people per year across 7 countries. We are a team of 150+ people in 7 countries aligned around a shared vision to empower people to build healthier financial lives. We do this by connecting people to the best content and products for their needs, life stage and risk profile. We are currently on the banking and insurance sectors in Hong Kong, Taiwan, Singapore, Indonesia, the Philippines, Malaysia and Thailand. HQ in Hong Kong, we have estrablished relationships with more than 100 leading financial institutions across Asia.

In 2017, we closed a $50mm Series B, bringing our total fundraising to more than $90mm from investors including Goldman Sachs, the IFC (World Bank), Ace & Company, Alibaba & Jardine Pacific.

Join one of the fastest growing, young enterprises in Asia as we revolutionize the financial industry technology.

The position

You will be responsible for overseeing product development and user experience for CompareAsiaGroup. You will be the key element in driving our next big challenge - our transformation from being a comparison platform to being a fully integrated financial management platform. In order to do this, you need an array of skills - strong technically, comfortable with numbers, resourceful with an insatiable drive to push things forward and to grow fast.

Your Task

Overseeing all aspects of product development and user experience

Enforcing customer centricity in the product development cycle

Executing the product vision and strategy

Launching new products and enhancing existing products

Integrating product across traditional and non-traditional distribution channels

Defining and priortizing key developments and other improvements

Managing ROI objectives via effective product planning

Coordinating with the technology team and other stakeholders

Leading technical conversations with our cooperation partners

Analysing product performance and deriving associated action plan

Skills and Requirement

8+ years experience as a Technical Lead, Technical Manager, Chief Architect, Lead Engineers at a similar capacity or a leading management consultancy firm, preferably VP grading or equivalent

Passion to drive and to improve the status quo

A proven track record of working on own initiative and an instinctive ""can-do"" attitude, with strong focus on delivering results

Excellent ability to communicate and a structured approach to capture new leads and projects as well as assignments and to solve challenges

Attention to detail to ensure nothing is overlooked and every little detail is thought about and executed perfectly

Comfortable working with numerical skills, ideally has previous google analytics would be great

What you can expect from us?

Join a fantastic team: Work with top management of the business, with background from leading consulting, startup or banking institutions.

Learn: Work with a team with a proven track-record of building successful internet companies.

Have fun: A challenging, fun and international environment

Grow: Great opportunities for further career advancements, either within the regional group or in one of our country teams.

Interested parties, please submit your applications to: jobs@compareasiagroup.com

All personal data are strictly for recruitment purposes only",69d5932ede80ff8e,Head of Partnerships and Products
786,"Are you exceptional in Technology Architecture with exposure towards Leading a diverse Team of Architects ?
Are you adept at engaging C-Level Stakeholders on Technology Transformation adoption?
If so, this could be the career opportunity for you !!
Our Client, Singapore Airlines, are looking for an exceptional Team Leader (IT Architecture - Digital, Infra & Data Analytics). This is a permanent role, directly with SIA.
Reporting to CIO equivalent, to provide the vision and thought leadership on leveraging technology to create a sustained competitive advantage for the company. He / She is also expected to drive the development of the enterprise IT architecture in support of the Firm’s business strategies.
Partner with senior business unit leaders to develop & update IT architecture to support the digital strategy and roadmap.
Identify new digitally-enabled business models and successfully adopt relevant digital technologies & innovations to transform the business.
Keep abreast of current issues in the digital landscape (consumers, competitors, technologies, etc.), evaluate their applicability to business goals and operational requirements, and more importantly ensure that the IT architecture is flexible and nimble to support these goals and requirements.
Lead the architecture group (technical and infrastructure architecture) to review technical solutions and standards.
Responsible for overall architecture for key IT systems e.g. e-Commerce, mobile, analytics etc.
Ensure all aspects of enterprise architecture facilitate / support our overall digital strategy
In return for this excellent career opportunity, we ask that you have the following:
Tertiary Education in Computer Science
Relevant IT architecture experience, preferably in an end-user consumer e-Commerce transaction environment.
Proven Leadership capability with staff management experience
Relevant experience on Director or C-Level level engagement for Technology Transformation adoption
Proven track record of success in developing IT architecture and its successful adoption in the business.
Result oriented experience in developing holistic technical digital strategy across business units.
Direct experience in leading the successful implementation of big data analytics, software architecture, information / data architecture, big data analytics architecture and implementation, e-Commerce and mobile implementation.
Please send your Resume in MS word format to bennie@klareconsulting.com
EA Lic No : 11C5795
Reg. No: R1114115",3eb5a9c07959a650,"Team Leader (IT Architecture - Digital, Infra & Data Analytics)"
